source,doc_type,ambito,organismo,asunto,fecha,expediente_id,reclamacion_ref,resolucion_sentido,pdf_url,local_path,download_status,http_status,size_bytes,notes
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior - Centro de Inteligencia contra el Terrorismo,Resolución del Centro de Inteligencia contra el Terrorismo,2020,001-045352,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2020/001-045352.pdf,pdfs/347_001-045352.pdf,ok,200,411705,Resolución sobre información de seguridad
transparencia_españa_guias_protocolos_modelos,otro,AGE,Agencia Española de Protección de Datos (AEPD),Formulario de ejercicio del derecho de acceso,,,,na,https://www.aepd.es/documento/formulario-derecho-de-acceso.pdf,pdfs/348_otro.pdf,ok,200,104248,Formulario oficial AEPD para ejercitar derecho de acceso a datos personales
transparencia_españa_guias_protocolos_modelos,otro,AGE,Agencia Española de Protección de Datos (AEPD),Formulario de derecho de acceso AEPD,2019,,,na,https://www.aepd.es/sites/default/files/2019-09/formulario-derecho-de-acceso.pdf,pdfs/349_otro.pdf,ok,200,198059,Formulario oficial para ejercicio de derecho de acceso
transparencia_españa_guias_protocolos_modelos,otro,autonomico,Junta de Andalucía,Formulario derecho de acceso - Junta de Andalucía,2023,,,na,https://www.juntadeandalucia.es/sites/default/files/2023-03/formulario_derecho_de_acceso.pdf,pdfs/350_otro.pdf,ok,200,80985,Formulario oficial de la Junta de Andalucía para solicitud de acceso
transparencia_españa_guias_protocolos_modelos,otro,autonomico,Servicio Andaluz de Salud (SSPA),Formulario derecho de acceso - Servicio Andaluz de Salud,2020,,,na,https://www.sspa.juntadeandalucia.es/servicioandaluzdesalud/sites/default/files/sincfiles/wsas-media-mediafile_sasdocumento/2020/formulario_derecho_de_acceso_0.pdf,pdfs/351_otro.pdf,ok,200,290295,Formulario derecho de acceso ARCO del Servicio Andaluz de Salud
transparencia_españa_guias_protocolos_modelos,resolucion_estimatoria,autonomico,Transparencia Canarias,Resolución estimatoria sobre solicitud de acceso,2017,R2017000014,,estimatoria,https://transparenciacanarias.org/wp-content/uploads/2017/11/R14_2017.pdf,pdfs/352_R2017000014.pdf,ok,200,187720,Ejemplo de resolución estimatoria (favorable) de acceso a información
transparencia_españa_guias_protocolos_modelos,guia,AGE,Ministerio de Hacienda y Función Pública,Nota informativa sobre Ley 19/2013 - Grupo de Trabajo,2022,,,na,https://transparencia.gob.es/content/dam/transparencia_home/gobierno-abierto/foro-gobierno-abierto/notasinformativasydocumentos2022/2022_010_06NI_GT-LEY_19-2013NI.pdf,pdfs/353_guia.pdf,ok,200,373715,Documentación de grupo de trabajo sobre Ley de Transparencia
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Consejo de Transparencia y Buen Gobierno (CTBG),Resolución CTBG sobre reclamación de acceso,2024-05,340-2024,CTBG-2024-0352,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/05-MAYO/ARCHIVO/RA%20CTBG%202024-0352%20Expediente%20340_2024_Censurado.pdf,pdfs/354_340-2024.pdf,ok,200,389303,Ejemplo de resolución del CTBG sobre reclamaciones de acceso a información
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Consejo de Transparencia y Buen Gobierno (CTBG),Resolución CTBG 2024-0311,2024,2369-2023,CTBG-2024-0311,desestimatoria,https://redtransparenciayparticipacion.es/?get_group_doc=9/1721218042-RACTBG2024-0311Expediente2369_2023_Censurado.pdf,pdfs/355_2369-2023.pdf,ok,200,219634,Resolución CTBG sobre reclamación de acceso a información
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Consejo de Transparencia y Buen Gobierno (CTBG),Resolución CTBG 2023-1077,2023-12,3176-2023,CTBG-2023-1077,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2023/12-DICIEMBRE%202023/ARCHIVO/R%20CTBG%202023-1077%20Resoluci-n%20expte.%203176-2023.pdf,pdfs/356_3176-2023.pdf,ok,200,154939,Resolución CTBG sobre reclamación de acceso (ámbito estatal)
transparencia_españa_guias_protocolos_modelos,resolucion_parcial,autonomico,Comunidad de Madrid,Resolución de acceso parcial,2023,08-open-00006.1,,parcial,https://www.comunidad.madrid/transparencia/sites/default/files/servicios/documentos/resoluciones/08-open-00006.1-2023.pdf,pdfs/357_08-open-00006.1.pdf,ok,200,179020,Ejemplo de resolución parcial de la Comunidad de Madrid
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia,Ponencia sobre Publicidad Activa - Reforma Ley Transparencia,,,,na,https://transparencia.gob.es/content/dam/transparencia_home/gobierno-abierto/foro-gobierno-abierto/ponencias-reforma-ley-transparencia/00Ponenciapublicidadactiva.pdf,pdfs/358_guia.pdf,ok,200,341092,Ponencia técnica sobre reforma de Ley de Transparencia
transparencia_españa_guias_protocolos_modelos,guia,AGE,Foro de Gobierno Abierto,Artículos 37 y siguientes - Reforma Ley Transparencia,,,,na,https://transparencia.gob.es/content/dam/transparencia_home/gobierno-abierto/foro-gobierno-abierto/ponencias-reforma-ley-transparencia/10Arts.37yss.TextoLIMPIO.pdf,pdfs/359_guia.pdf,ok,200,107672,Documentación técnica sobre reforma de Ley de Transparencia
transparencia_españa_guias_protocolos_modelos,guia,AGE,Jefatura del Estado,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno",2013-12-09,,,na,https://www.boe.es/buscar/pdf/2013/BOE-A-2013-12887-consolidado.pdf,pdfs/360_guia.pdf,ok,200,310588,Texto consolidado de Ley 19/2013 en Boletín Oficial del Estado
transparencia_españa_guias_protocolos_modelos,guia,AGE,Jefatura del Estado,"Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común",2015-10-01,,,na,https://www.boe.es/buscar/pdf/2015/BOE-A-2015-10565-consolidado.pdf,pdfs/361_guia.pdf,ok,200,579493,Ley 39/2015 consolidada - regulación de procedimiento administrativo
transparencia_españa_guias_protocolos_modelos,guia,autonomico,Junta de Andalucía,"Ley 1/2014, de 24 de junio, de Transparencia Pública de Andalucía",2014-06-24,,,na,https://www.boe.es/buscar/pdf/2014/BOE-A-2014-7534-consolidado.pdf,pdfs/362_guia.pdf,ok,200,289181,Ley autonómica andaluza de transparencia
transparencia_españa_guias_protocolos_modelos,guia,desconocido,Organización de Estados Americanos (OAS),Ley Modelo de Acceso a la Información Administrativa,,,,na,https://www.oas.org/juridico/english/ley_modelo_acceso.pdf,,error:HTTPError,,,Ley modelo internacional de OAS sobre acceso a información
transparencia_españa_guias_protocolos_modelos,guia,local,Diputación Provincial de Guadalajara,Guía de Aplicación a la Ley de Transparencia - ESPUBLICO GESTIONA,,,,na,https://www.dguadalajara.es/documents/10128/1097822/guiatransparencia.pdf,,error:URLError,,,Guía municipal sobre aplicación de Ley de Transparencia
